Instance,Job,Operation,Machine,Start,End
tai15_15.txt - Instance 3,10,5,14,646,651
tai15_15.txt - Instance 3,2,5,5,682,760
tai15_15.txt - Instance 3,8,6,3,740,837
tai15_15.txt - Instance 3,9,8,6,597,693
tai15_15.txt - Instance 3,0,4,12,455,535
tai15_15.txt - Instance 3,14,5,10,665,712
tai15_15.txt - Instance 3,1,6,2,679,731
tai15_15.txt - Instance 3,12,6,6,693,704
tai15_15.txt - Instance 3,13,7,1,740,830
tai15_15.txt - Instance 3,0,5,1,830,833
tai15_15.txt - Instance 3,12,7,1,833,850
tai15_15.txt - Instance 3,5,8,6,704,750
tai15_15.txt - Instance 3,11,6,6,750,826
tai15_15.txt - Instance 3,9,9,14,693,765
tai15_15.txt - Instance 3,3,7,11,587,613
tai15_15.txt - Instance 3,6,6,11,646,660
tai15_15.txt - Instance 3,6,7,10,712,727
tai15_15.txt - Instance 3,6,8,7,727,743
tai15_15.txt - Instance 3,1,7,4,731,749
tai15_15.txt - Instance 3,14,6,4,749,833
tai15_15.txt - Instance 3,4,8,9,679,716
tai15_15.txt - Instance 3,6,9,9,743,792
tai15_15.txt - Instance 3,0,6,13,833,871
tai15_15.txt - Instance 3,3,8,0,613,654
tai15_15.txt - Instance 3,8,7,12,837,885
tai15_15.txt - Instance 3,11,7,10,826,875
tai15_15.txt - Instance 3,7,6,2,731,781
tai15_15.txt - Instance 3,10,6,4,833,884
tai15_15.txt - Instance 3,0,7,0,871,933
tai15_15.txt - Instance 3,6,10,6,826,898
tai15_15.txt - Instance 3,2,6,8,760,831
tai15_15.txt - Instance 3,9,10,8,831,849
tai15_15.txt - Instance 3,2,7,4,884,980
tai15_15.txt - Instance 3,14,7,8,849,933
tai15_15.txt - Instance 3,6,11,12,898,917
tai15_15.txt - Instance 3,5,9,9,792,822
tai15_15.txt - Instance 3,12,8,4,980,1079
tai15_15.txt - Instance 3,11,8,7,875,955
tai15_15.txt - Instance 3,13,8,12,917,957
tai15_15.txt - Instance 3,3,9,5,760,815
tai15_15.txt - Instance 3,3,10,9,822,834
tai15_15.txt - Instance 3,5,10,0,933,989
tai15_15.txt - Instance 3,14,8,3,933,986
tai15_15.txt - Instance 3,4,9,10,875,932
tai15_15.txt - Instance 3,0,8,14,933,987
tai15_15.txt - Instance 3,9,11,11,849,872
tai15_15.txt - Instance 3,1,8,5,815,837
tai15_15.txt - Instance 3,6,12,4,1079,1178
tai15_15.txt - Instance 3,10,7,6,898,921
tai15_15.txt - Instance 3,10,8,5,921,1003
tai15_15.txt - Instance 3,12,9,5,1079,1093
tai15_15.txt - Instance 3,2,8,14,987,1006
tai15_15.txt - Instance 3,8,8,8,933,958
tai15_15.txt - Instance 3,4,10,13,932,964
tai15_15.txt - Instance 3,2,9,10,1006,1039
tai15_15.txt - Instance 3,7,7,14,1006,1044
tai15_15.txt - Instance 3,2,10,12,1039,1083
tai15_15.txt - Instance 3,14,9,5,1093,1151
tai15_15.txt - Instance 3,1,9,8,958,1043
tai15_15.txt - Instance 3,4,11,7,964,975
tai15_15.txt - Instance 3,3,11,3,986,996
tai15_15.txt - Instance 3,11,9,11,955,981
tai15_15.txt - Instance 3,1,10,13,1043,1069
tai15_15.txt - Instance 3,1,11,14,1069,1099
tai15_15.txt - Instance 3,0,9,6,987,1053
tai15_15.txt - Instance 3,12,10,0,1093,1150
tai15_15.txt - Instance 3,13,9,4,1178,1255
tai15_15.txt - Instance 3,8,9,13,1069,1109
tai15_15.txt - Instance 3,8,10,6,1109,1203
tai15_15.txt - Instance 3,8,11,1,1203,1225
tai15_15.txt - Instance 3,5,11,13,1109,1171
tai15_15.txt - Instance 3,13,10,5,1255,1263
tai15_15.txt - Instance 3,3,12,8,1043,1135
tai15_15.txt - Instance 3,9,12,2,872,968
tai15_15.txt - Instance 3,1,12,10,1099,1104
tai15_15.txt - Instance 3,6,13,13,1178,1216
tai15_15.txt - Instance 3,13,11,6,1263,1290
tai15_15.txt - Instance 3,2,11,13,1216,1287
tai15_15.txt - Instance 3,3,13,1,1225,1228
tai15_15.txt - Instance 3,6,14,3,1216,1280
tai15_15.txt - Instance 3,8,12,7,1225,1286
tai15_15.txt - Instance 3,14,10,7,1286,1381
tai15_15.txt - Instance 3,8,13,2,1286,1345
tai15_15.txt - Instance 3,1,13,0,1150,1239
tai15_15.txt - Instance 3,4,12,11,981,1054
tai15_15.txt - Instance 3,3,14,12,1228,1303
tai15_15.txt - Instance 3,10,9,9,1003,1038
tai15_15.txt - Instance 3,5,12,8,1171,1203
tai15_15.txt - Instance 3,10,10,8,1203,1299
tai15_15.txt - Instance 3,7,8,11,1054,1103
tai15_15.txt - Instance 3,12,11,9,1150,1214
tai15_15.txt - Instance 3,2,12,7,1381,1471
tai15_15.txt - Instance 3,0,10,9,1214,1302
tai15_15.txt - Instance 3,14,11,6,1381,1468
tai15_15.txt - Instance 3,14,12,9,1468,1558
tai15_15.txt - Instance 3,0,11,4,1302,1384
tai15_15.txt - Instance 3,11,10,3,1280,1359
tai15_15.txt - Instance 3,5,13,3,1359,1411
tai15_15.txt - Instance 3,9,13,7,1471,1545
tai15_15.txt - Instance 3,13,12,7,1545,1641
tai15_15.txt - Instance 3,13,13,9,1641,1710
tai15_15.txt - Instance 3,12,12,13,1287,1345
tai15_15.txt - Instance 3,12,13,2,1345,1441
tai15_15.txt - Instance 3,11,11,4,1384,1393
tai15_15.txt - Instance 3,11,12,1,1393,1417
tai15_15.txt - Instance 3,8,14,4,1393,1409
tai15_15.txt - Instance 3,5,14,7,1641,1713
tai15_15.txt - Instance 3,1,14,7,1713,1735
tai15_15.txt - Instance 3,12,14,7,1735,1752
tai15_15.txt - Instance 3,11,13,13,1417,1441
tai15_15.txt - Instance 3,2,13,6,1471,1480
tai15_15.txt - Instance 3,4,13,0,1239,1328
tai15_15.txt - Instance 3,10,11,13,1441,1448
tai15_15.txt - Instance 3,7,9,3,1411,1436
tai15_15.txt - Instance 3,11,14,2,1441,1483
tai15_15.txt - Instance 3,0,12,2,1483,1486
tai15_15.txt - Instance 3,2,14,11,1480,1501
tai15_15.txt - Instance 3,10,12,10,1448,1502
tai15_15.txt - Instance 3,14,13,12,1558,1626
tai15_15.txt - Instance 3,9,14,4,1545,1568
tai15_15.txt - Instance 3,14,14,14,1626,1701
tai15_15.txt - Instance 3,7,10,5,1436,1454
tai15_15.txt - Instance 3,13,14,8,1710,1774
tai15_15.txt - Instance 3,4,14,12,1626,1638
tai15_15.txt - Instance 3,10,13,0,1502,1594
tai15_15.txt - Instance 3,0,13,10,1502,1514
tai15_15.txt - Instance 3,7,11,6,1480,1535
tai15_15.txt - Instance 3,0,14,5,1514,1602
tai15_15.txt - Instance 3,10,14,11,1594,1632
tai15_15.txt - Instance 3,7,12,13,1535,1540
tai15_15.txt - Instance 3,7,13,12,1638,1709
tai15_15.txt - Instance 3,7,14,0,1709,1736
tai15_15.txt - Instance 4,10,0,11,0,62
tai15_15.txt - Instance 4,7,0,7,0,12
tai15_15.txt - Instance 4,6,0,14,0,65
tai15_15.txt - Instance 4,11,0,0,0,74
tai15_15.txt - Instance 4,0,0,3,0,72
tai15_15.txt - Instance 4,8,0,7,12,60
tai15_15.txt - Instance 4,3,0,6,0,58
tai15_15.txt - Instance 4,1,0,1,0,19
tai15_15.txt - Instance 4,8,1,4,60,88
tai15_15.txt - Instance 4,7,1,4,88,109
tai15_15.txt - Instance 4,8,2,14,88,158
tai15_15.txt - Instance 4,8,3,10,158,184
tai15_15.txt - Instance 4,3,1,11,62,129
tai15_15.txt - Instance 4,4,0,1,19,64
tai15_15.txt - Instance 4,9,0,2,0,36
tai15_15.txt - Instance 4,0,1,7,72,123
tai15_15.txt - Instance 4,4,1,11,129,189
tai15_15.txt - Instance 4,8,4,3,184,252
tai15_15.txt - Instance 4,7,2,13,109,169
tai15_15.txt - Instance 4,0,2,6,123,165
tai15_15.txt - Instance 4,3,2,5,129,213
tai15_15.txt - Instance 4,2,0,7,123,217
tai15_15.txt - Instance 4,7,3,5,213,255
tai15_15.txt - Instance 4,3,3,13,213,247
tai15_15.txt - Instance 4,12,0,6,165,174
tai15_15.txt - Instance 4,4,2,6,189,197
tai15_15.txt - Instance 4,10,1,9,62,71
tai15_15.txt - Instance 4,1,1,11,189,268
tai15_15.txt - Instance 4,14,0,11,268,312
tai15_15.txt - Instance 4,13,0,5,255,322
tai15_15.txt - Instance 4,12,1,0,174,196
tai15_15.txt - Instance 4,5,0,11,312,396
tai15_15.txt - Instance 4,6,1,7,217,308
tai15_15.txt - Instance 4,11,1,4,109,170
tai15_15.txt - Instance 4,12,2,4,196,205
tai15_15.txt - Instance 4,0,3,14,165,196
tai15_15.txt - Instance 4,9,1,12,36,70
tai15_15.txt - Instance 4,14,1,2,312,336
tai15_15.txt - Instance 4,1,2,0,268,347
tai15_15.txt - Instance 4,0,4,9,196,257
tai15_15.txt - Instance 4,7,4,14,255,277
tai15_15.txt - Instance 4,2,1,3,252,259
tai15_15.txt - Instance 4,7,5,11,396,480
tai15_15.txt - Instance 4,8,5,0,347,351
tai15_15.txt - Instance 4,4,3,5,322,351
tai15_15.txt - Instance 4,12,3,10,205,213
tai15_15.txt - Instance 4,3,4,3,259,278
tai15_15.txt - Instance 4,1,3,5,351,398
tai15_15.txt - Instance 4,12,4,2,336,390
tai15_15.txt - Instance 4,3,5,2,390,409
tai15_15.txt - Instance 4,12,5,14,390,422
tai15_15.txt - Instance 4,9,2,10,213,278
tai15_15.txt - Instance 4,0,5,8,257,303
tai15_15.txt - Instance 4,13,1,10,322,329
tai15_15.txt - Instance 4,10,2,3,278,367
tai15_15.txt - Instance 4,0,6,5,398,486
tai15_15.txt - Instance 4,4,4,8,351,383
tai15_15.txt - Instance 4,7,6,2,480,540
tai15_15.txt - Instance 4,1,4,8,398,438
tai15_15.txt - Instance 4,6,2,11,480,497
tai15_15.txt - Instance 4,5,1,2,540,596
tai15_15.txt - Instance 4,3,6,1,409,503
tai15_15.txt - Instance 4,7,7,12,540,592
tai15_15.txt - Instance 4,12,6,9,422,514
tai15_15.txt - Instance 4,4,5,7,383,425
tai15_15.txt - Instance 4,9,3,3,367,431
tai15_15.txt - Instance 4,6,3,0,497,544
tai15_15.txt - Instance 4,14,2,0,544,568
tai15_15.txt - Instance 4,2,2,8,438,440
tai15_15.txt - Instance 4,1,5,13,438,505
tai15_15.txt - Instance 4,11,2,1,503,546
tai15_15.txt - Instance 4,14,3,4,568,582
tai15_15.txt - Instance 4,8,6,13,505,524
tai15_15.txt - Instance 4,13,2,13,524,615
tai15_15.txt - Instance 4,10,3,7,425,462
tai15_15.txt - Instance 4,8,7,8,524,616
tai15_15.txt - Instance 4,0,7,4,582,615
tai15_15.txt - Instance 4,0,8,10,615,642
tai15_15.txt - Instance 4,3,7,4,615,656
tai15_15.txt - Instance 4,12,7,13,615,691
tai15_15.txt - Instance 4,5,2,12,596,642
tai15_15.txt - Instance 4,11,3,9,546,572
tai15_15.txt - Instance 4,9,4,6,431,461
tai15_15.txt - Instance 4,14,4,14,582,616
tai15_15.txt - Instance 4,7,8,6,592,617
tai15_15.txt - Instance 4,13,3,2,615,667
tai15_15.txt - Instance 4,10,4,6,617,645
tai15_15.txt - Instance 4,3,8,9,656,754
tai15_15.txt - Instance 4,2,3,11,497,592
tai15_15.txt - Instance 4,7,9,1,617,670
tai15_15.txt - Instance 4,0,9,1,670,755
tai15_15.txt - Instance 4,12,8,11,691,693
tai15_15.txt - Instance 4,6,4,12,642,719
tai15_15.txt - Instance 4,4,6,12,719,744
tai15_15.txt - Instance 4,1,6,3,505,548
tai15_15.txt - Instance 4,3,9,12,754,850
tai15_15.txt - Instance 4,2,4,0,592,652
tai15_15.txt - Instance 4,1,7,10,642,707
tai15_15.txt - Instance 4,6,5,8,719,787
tai15_15.txt - Instance 4,1,8,9,754,838
tai15_15.txt - Instance 4,8,8,1,755,779
tai15_15.txt - Instance 4,5,3,1,779,872
tai15_15.txt - Instance 4,13,4,7,667,754
tai15_15.txt - Instance 4,2,5,4,656,738
tai15_15.txt - Instance 4,8,9,2,779,833
tai15_15.txt - Instance 4,11,4,2,833,930
tai15_15.txt - Instance 4,9,5,5,486,527
tai15_15.txt - Instance 4,14,5,5,616,673
tai15_15.txt - Instance 4,11,5,11,930,992
tai15_15.txt - Instance 4,8,10,6,833,890
tai15_15.txt - Instance 4,10,5,4,738,761
tai15_15.txt - Instance 4,6,6,9,838,900
tai15_15.txt - Instance 4,11,6,13,992,1032
tai15_15.txt - Instance 4,1,9,2,930,991
tai15_15.txt - Instance 4,0,10,0,755,825
tai15_15.txt - Instance 4,7,10,0,825,878
tai15_15.txt - Instance 4,4,7,9,900,904
tai15_15.txt - Instance 4,3,10,8,850,875
tai15_15.txt - Instance 4,12,9,12,850,913
tai15_15.txt - Instance 4,0,11,12,913,969
tai15_15.txt - Instance 4,2,6,9,904,980
tai15_15.txt - Instance 4,5,4,14,872,938
tai15_15.txt - Instance 4,9,6,14,938,991
tai15_15.txt - Instance 4,12,10,1,913,976
tai15_15.txt - Instance 4,6,7,10,900,922
tai15_15.txt - Instance 4,13,5,4,761,765
tai15_15.txt - Instance 4,10,6,0,878,891
tai15_15.txt - Instance 4,8,11,12,969,1016
tai15_15.txt - Instance 4,6,8,3,922,994
tai15_15.txt - Instance 4,6,9,13,1032,1079
tai15_15.txt - Instance 4,7,11,10,922,978
tai15_15.txt - Instance 4,9,7,9,991,1065
tai15_15.txt - Instance 4,1,10,12,1016,1046
tai15_15.txt - Instance 4,2,7,13,1079,1115
tai15_15.txt - Instance 4,13,6,8,875,876
tai15_15.txt - Instance 4,14,6,9,1065,1095
tai15_15.txt - Instance 4,11,7,10,1032,1092
tai15_15.txt - Instance 4,9,8,13,1115,1159
tai15_15.txt - Instance 4,3,11,0,891,931
tai15_15.txt - Instance 4,2,8,1,1115,1123
tai15_15.txt - Instance 4,9,9,4,1159,1172
tai15_15.txt - Instance 4,0,12,11,992,1062
tai15_15.txt - Instance 4,5,5,0,938,1022
tai15_15.txt - Instance 4,4,8,2,991,1062
tai15_15.txt - Instance 4,13,7,6,890,946
tai15_15.txt - Instance 4,12,11,8,976,1074
tai15_15.txt - Instance 4,3,12,14,991,1065
tai15_15.txt - Instance 4,8,12,11,1062,1146
tai15_15.txt - Instance 4,12,12,5,1074,1116
tai15_15.txt - Instance 4,14,7,10,1095,1159
tai15_15.txt - Instance 4,2,9,10,1159,1244
tai15_15.txt - Instance 4,10,7,2,1062,1122
tai15_15.txt - Instance 4,13,8,9,1095,1177
tai15_15.txt - Instance 4,1,11,6,1046,1102
tai15_15.txt - Instance 4,6,10,4,1172,1210
tai15_15.txt - Instance 4,7,12,9,1177,1206
tai15_15.txt - Instance 4,6,11,1,1210,1217
tai15_15.txt - Instance 4,13,9,0,1177,1224
tai15_15.txt - Instance 4,9,10,0,1224,1265
tai15_15.txt - Instance 4,7,13,3,1206,1289
tai15_15.txt - Instance 4,14,8,6,1159,1163
tai15_15.txt - Instance 4,4,9,14,1065,1144
tai15_15.txt - Instance 4,5,6,6,1163,1203
tai15_15.txt - Instance 4,11,8,7,1092,1154
tai15_15.txt - Instance 4,13,10,12,1224,1259
tai15_15.txt - Instance 4,0,13,2,1122,1172
tai15_15.txt - Instance 4,11,9,6,1203,1281
tai15_15.txt - Instance 4,0,14,13,1172,1197
tai15_15.txt - Instance 4,14,9,12,1259,1273
tai15_15.txt - Instance 4,2,10,6,1281,1288
tai15_15.txt - Instance 4,13,11,11,1259,1267
tai15_15.txt - Instance 4,11,10,8,1281,1323
tai15_15.txt - Instance 4,9,11,11,1267,1273
tai15_15.txt - Instance 4,13,12,1,1267,1359
tai15_15.txt - Instance 4,8,13,9,1206,1291
tai15_15.txt - Instance 4,3,13,7,1154,1242
tai15_15.txt - Instance 4,12,13,3,1289,1301
tai15_15.txt - Instance 4,6,12,2,1217,1228
tai15_15.txt - Instance 4,10,8,5,1122,1168
tai15_15.txt - Instance 4,2,11,5,1288,1332
tai15_15.txt - Instance 4,11,11,12,1323,1331
tai15_15.txt - Instance 4,6,13,6,1288,1310
tai15_15.txt - Instance 4,13,13,14,1359,1398
tai15_15.txt - Instance 4,12,14,7,1301,1342
tai15_15.txt - Instance 4,5,7,9,1291,1295
tai15_15.txt - Instance 4,10,9,1,1359,1453
tai15_15.txt - Instance 4,1,12,4,1210,1229
tai15_15.txt - Instance 4,3,14,10,1244,1318
tai15_15.txt - Instance 4,8,14,5,1332,1427
tai15_15.txt - Instance 4,7,14,8,1323,1355
tai15_15.txt - Instance 4,9,12,7,1342,1374
tai15_15.txt - Instance 4,14,10,8,1355,1424
tai15_15.txt - Instance 4,4,10,13,1197,1290
tai15_15.txt - Instance 4,5,8,3,1301,1316
tai15_15.txt - Instance 4,5,9,13,1316,1331
tai15_15.txt - Instance 4,11,12,14,1398,1419
tai15_15.txt - Instance 4,6,14,5,1427,1490
tai15_15.txt - Instance 4,5,10,7,1374,1428
tai15_15.txt - Instance 4,13,14,3,1398,1409
tai15_15.txt - Instance 4,10,10,10,1453,1538
tai15_15.txt - Instance 4,11,13,3,1419,1430
tai15_15.txt - Instance 4,2,12,14,1419,1421
tai15_15.txt - Instance 4,1,13,7,1428,1519
tai15_15.txt - Instance 4,14,11,1,1453,1548
tai15_15.txt - Instance 4,10,11,8,1538,1610
tai15_15.txt - Instance 4,4,11,3,1430,1458
tai15_15.txt - Instance 4,9,13,8,1610,1704
tai15_15.txt - Instance 4,10,12,13,1610,1628
tai15_15.txt - Instance 4,5,11,10,1538,1577
tai15_15.txt - Instance 4,14,12,7,1548,1570
tai15_15.txt - Instance 4,1,14,14,1519,1587
tai15_15.txt - Instance 4,2,13,12,1421,1493
tai15_15.txt - Instance 4,4,12,0,1458,1488
tai15_15.txt - Instance 4,14,13,3,1570,1630
tai15_15.txt - Instance 4,11,14,5,1490,1560
tai15_15.txt - Instance 4,10,13,12,1628,1707
tai15_15.txt - Instance 4,14,14,13,1630,1691
tai15_15.txt - Instance 4,9,14,1,1704,1741
tai15_15.txt - Instance 4,10,14,14,1707,1718
tai15_15.txt - Instance 4,2,14,2,1493,1584
tai15_15.txt - Instance 4,4,13,4,1488,1505
tai15_15.txt - Instance 4,5,12,4,1577,1654
tai15_15.txt - Instance 4,5,13,5,1654,1709
tai15_15.txt - Instance 4,5,14,8,1709,1740
tai15_15.txt - Instance 4,4,14,10,1577,1620
tai15_15.txt - Instance 5,9,0,12,0,1
tai15_15.txt - Instance 5,5,0,4,0,14
tai15_15.txt - Instance 5,5,1,7,14,15
tai15_15.txt - Instance 5,3,0,10,0,19
tai15_15.txt - Instance 5,12,0,12,1,22
tai15_15.txt - Instance 5,0,0,12,22,62
tai15_15.txt - Instance 5,3,1,7,19,34
tai15_15.txt - Instance 5,13,0,12,62,91
tai15_15.txt - Instance 5,8,0,1,0,37
tai15_15.txt - Instance 5,0,1,1,62,158
tai15_15.txt - Instance 5,1,0,5,0,2
tai15_15.txt - Instance 5,14,0,7,34,128
tai15_15.txt - Instance 5,2,0,6,0,87
tai15_15.txt - Instance 5,10,0,4,14,36
tai15_15.txt - Instance 5,13,1,1,158,253
tai15_15.txt - Instance 5,7,0,3,0,29
tai15_15.txt - Instance 5,10,1,3,36,85
tai15_15.txt - Instance 5,6,0,10,19,40
tai15_15.txt - Instance 5,5,2,6,87,116
tai15_15.txt - Instance 5,7,1,10,40,125
tai15_15.txt - Instance 5,4,0,6,116,184
tai15_15.txt - Instance 5,11,0,6,184,265
tai15_15.txt - Instance 5,9,1,7,128,201
tai15_15.txt - Instance 5,2,1,3,87,133
tai15_15.txt - Instance 5,12,1,13,22,102
tai15_15.txt - Instance 5,12,2,8,102,132
tai15_15.txt - Instance 5,8,1,2,37,46
tai15_15.txt - Instance 5,13,2,4,253,305
tai15_15.txt - Instance 5,1,1,1,253,341
tai15_15.txt - Instance 5,11,1,12,265,311
tai15_15.txt - Instance 5,5,3,0,116,188
tai15_15.txt - Instance 5,2,2,10,133,147
tai15_15.txt - Instance 5,5,4,8,188,194
tai15_15.txt - Instance 5,14,1,5,128,146
tai15_15.txt - Instance 5,14,2,0,188,242
tai15_15.txt - Instance 5,3,2,5,146,188
tai15_15.txt - Instance 5,8,2,6,265,314
tai15_15.txt - Instance 5,0,2,4,305,364
tai15_15.txt - Instance 5,4,1,12,311,382
tai15_15.txt - Instance 5,3,3,0,242,250
tai15_15.txt - Instance 5,1,2,14,341,440
tai15_15.txt - Instance 5,12,3,7,201,233
tai15_15.txt - Instance 5,10,2,8,194,227
tai15_15.txt - Instance 5,3,4,9,250,322
tai15_15.txt - Instance 5,3,5,13,322,337
tai15_15.txt - Instance 5,10,3,14,440,442
tai15_15.txt - Instance 5,9,2,6,314,361
tai15_15.txt - Instance 5,2,3,7,233,320
tai15_15.txt - Instance 5,7,2,5,188,277
tai15_15.txt - Instance 5,0,3,9,364,459
tai15_15.txt - Instance 5,6,1,11,40,120
tai15_15.txt - Instance 5,12,4,1,341,363
tai15_15.txt - Instance 5,1,3,10,440,492
tai15_15.txt - Instance 5,11,2,7,320,341
tai15_15.txt - Instance 5,4,2,14,442,445
tai15_15.txt - Instance 5,2,4,13,337,367
tai15_15.txt - Instance 5,7,3,6,361,371
tai15_15.txt - Instance 5,12,5,6,371,394
tai15_15.txt - Instance 5,5,5,13,367,398
tai15_15.txt - Instance 5,13,3,8,305,364
tai15_15.txt - Instance 5,13,4,6,394,427
tai15_15.txt - Instance 5,14,3,10,492,534
tai15_15.txt - Instance 5,8,3,7,341,364
tai15_15.txt - Instance 5,1,4,13,492,560
tai15_15.txt - Instance 5,3,6,2,337,413
tai15_15.txt - Instance 5,9,3,14,445,491
tai15_15.txt - Instance 5,0,4,13,560,636
tai15_15.txt - Instance 5,11,3,5,341,364
tai15_15.txt - Instance 5,10,4,2,442,466
tai15_15.txt - Instance 5,14,4,2,534,604
tai15_15.txt - Instance 5,12,6,0,394,479
tai15_15.txt - Instance 5,13,5,10,534,546
tai15_15.txt - Instance 5,12,7,5,479,571
tai15_15.txt - Instance 5,7,4,8,371,401
tai15_15.txt - Instance 5,5,6,12,398,496
tai15_15.txt - Instance 5,2,5,4,367,446
tai15_15.txt - Instance 5,6,2,6,427,526
tai15_15.txt - Instance 5,4,3,1,445,513
tai15_15.txt - Instance 5,14,5,3,604,633
tai15_15.txt - Instance 5,7,5,4,446,484
tai15_15.txt - Instance 5,0,5,0,636,711
tai15_15.txt - Instance 5,3,7,8,413,438
tai15_15.txt - Instance 5,11,4,2,604,690
tai15_15.txt - Instance 5,1,5,9,560,573
tai15_15.txt - Instance 5,10,5,13,636,639
tai15_15.txt - Instance 5,6,3,9,573,643
tai15_15.txt - Instance 5,8,4,10,546,547
tai15_15.txt - Instance 5,13,6,7,546,619
tai15_15.txt - Instance 5,11,5,4,690,709
tai15_15.txt - Instance 5,1,6,6,573,611
tai15_15.txt - Instance 5,9,4,3,633,643
tai15_15.txt - Instance 5,1,7,12,611,646
tai15_15.txt - Instance 5,10,6,5,639,712
tai15_15.txt - Instance 5,9,5,4,709,746
tai15_15.txt - Instance 5,1,8,8,646,703
tai15_15.txt - Instance 5,1,9,2,703,740
tai15_15.txt - Instance 5,12,8,9,643,657
tai15_15.txt - Instance 5,5,7,14,496,546
tai15_15.txt - Instance 5,14,6,9,657,700
tai15_15.txt - Instance 5,0,6,11,711,734
tai15_15.txt - Instance 5,2,6,5,712,774
tai15_15.txt - Instance 5,11,6,13,709,773
tai15_15.txt - Instance 5,1,10,7,740,833
tai15_15.txt - Instance 5,4,4,7,833,924
tai15_15.txt - Instance 5,6,4,0,711,791
tai15_15.txt - Instance 5,5,8,3,643,726
tai15_15.txt - Instance 5,13,7,3,726,822
tai15_15.txt - Instance 5,3,8,1,513,591
tai15_15.txt - Instance 5,10,7,6,712,780
tai15_15.txt - Instance 5,3,9,14,591,675
tai15_15.txt - Instance 5,7,6,0,791,829
tai15_15.txt - Instance 5,3,10,11,734,796
tai15_15.txt - Instance 5,9,6,0,829,889
tai15_15.txt - Instance 5,6,5,2,791,862
tai15_15.txt - Instance 5,8,5,12,646,724
tai15_15.txt - Instance 5,5,9,2,862,864
tai15_15.txt - Instance 5,10,8,10,780,801
tai15_15.txt - Instance 5,1,11,0,889,927
tai15_15.txt - Instance 5,13,8,0,927,1002
tai15_15.txt - Instance 5,0,7,8,734,799
tai15_15.txt - Instance 5,14,7,6,780,830
tai15_15.txt - Instance 5,6,6,1,862,909
tai15_15.txt - Instance 5,11,7,11,796,848
tai15_15.txt - Instance 5,1,12,3,927,995
tai15_15.txt - Instance 5,12,9,10,801,814
tai15_15.txt - Instance 5,10,9,12,801,862
tai15_15.txt - Instance 5,2,7,9,774,811
tai15_15.txt - Instance 5,4,5,5,924,961
tai15_15.txt - Instance 5,14,8,11,848,923
tai15_15.txt - Instance 5,5,10,5,961,1047
tai15_15.txt - Instance 5,9,7,13,889,973
tai15_15.txt - Instance 5,1,13,4,995,1089
tai15_15.txt - Instance 5,6,7,8,909,1005
tai15_15.txt - Instance 5,3,11,3,995,1065
tai15_15.txt - Instance 5,13,9,5,1047,1059
tai15_15.txt - Instance 5,8,6,14,724,763
tai15_15.txt - Instance 5,7,7,14,829,877
tai15_15.txt - Instance 5,9,8,10,973,999
tai15_15.txt - Instance 5,0,8,3,1065,1130
tai15_15.txt - Instance 5,7,8,2,877,893
tai15_15.txt - Instance 5,12,10,4,1089,1157
tai15_15.txt - Instance 5,8,7,8,1005,1020
tai15_15.txt - Instance 5,5,11,9,1047,1080
tai15_15.txt - Instance 5,11,8,8,1020,1042
tai15_15.txt - Instance 5,2,8,8,1042,1096
tai15_15.txt - Instance 5,5,12,10,1080,1113
tai15_15.txt - Instance 5,4,6,11,961,1034
tai15_15.txt - Instance 5,12,11,2,1157,1217
tai15_15.txt - Instance 5,9,9,8,1096,1107
tai15_15.txt - Instance 5,14,9,8,1107,1177
tai15_15.txt - Instance 5,0,9,5,1130,1146
tai15_15.txt - Instance 5,10,10,7,924,993
tai15_15.txt - Instance 5,8,8,0,1020,1029
tai15_15.txt - Instance 5,5,13,1,1113,1211
tai15_15.txt - Instance 5,2,9,2,1217,1218
tai15_15.txt - Instance 5,4,7,0,1034,1055
tai15_15.txt - Instance 5,8,9,3,1130,1171
tai15_15.txt - Instance 5,14,10,1,1211,1251
tai15_15.txt - Instance 5,1,14,11,1089,1160
tai15_15.txt - Instance 5,0,10,6,1146,1217
tai15_15.txt - Instance 5,9,10,11,1160,1197
tai15_15.txt - Instance 5,3,12,12,1065,1146
tai15_15.txt - Instance 5,9,11,9,1197,1276
tai15_15.txt - Instance 5,7,9,7,993,1058
tai15_15.txt - Instance 5,6,8,12,1146,1202
tai15_15.txt - Instance 5,13,10,13,1059,1142
tai15_15.txt - Instance 5,7,10,9,1276,1366
tai15_15.txt - Instance 5,4,8,2,1218,1303
tai15_15.txt - Instance 5,2,10,0,1218,1315
tai15_15.txt - Instance 5,6,9,7,1202,1280
tai15_15.txt - Instance 5,10,11,11,1197,1291
tai15_15.txt - Instance 5,0,11,14,1217,1269
tai15_15.txt - Instance 5,12,12,14,1269,1314
tai15_15.txt - Instance 5,11,9,0,1315,1365
tai15_15.txt - Instance 5,6,10,5,1280,1333
tai15_15.txt - Instance 5,4,9,3,1303,1382
tai15_15.txt - Instance 5,8,10,13,1171,1206
tai15_15.txt - Instance 5,5,14,11,1291,1350
tai15_15.txt - Instance 5,13,11,2,1303,1306
tai15_15.txt - Instance 5,7,11,11,1366,1439
tai15_15.txt - Instance 5,14,11,4,1251,1299
tai15_15.txt - Instance 5,4,10,8,1382,1433
tai15_15.txt - Instance 5,9,12,5,1333,1408
tai15_15.txt - Instance 5,9,13,2,1408,1457
