Instance,Job,Operation,Machine,Start,End
tai15_15.txt - Instance 3,6,6,11,560,574
tai15_15.txt - Instance 3,0,8,14,643,697
tai15_15.txt - Instance 3,10,5,14,697,702
tai15_15.txt - Instance 3,9,7,1,749,795
tai15_15.txt - Instance 3,8,6,3,698,795
tai15_15.txt - Instance 3,8,7,12,795,843
tai15_15.txt - Instance 3,3,5,7,472,503
tai15_15.txt - Instance 3,11,7,10,669,718
tai15_15.txt - Instance 3,14,7,8,757,841
tai15_15.txt - Instance 3,6,7,10,718,733
tai15_15.txt - Instance 3,14,8,3,841,894
tai15_15.txt - Instance 3,12,6,6,679,690
tai15_15.txt - Instance 3,12,7,1,795,812
tai15_15.txt - Instance 3,3,6,4,757,768
tai15_15.txt - Instance 3,6,8,7,733,749
tai15_15.txt - Instance 3,2,8,14,702,721
tai15_15.txt - Instance 3,8,8,8,843,868
tai15_15.txt - Instance 3,5,6,11,574,610
tai15_15.txt - Instance 3,13,4,14,721,782
tai15_15.txt - Instance 3,13,5,10,782,844
tai15_15.txt - Instance 3,13,6,3,894,969
tai15_15.txt - Instance 3,5,7,4,768,844
tai15_15.txt - Instance 3,11,8,7,749,829
tai15_15.txt - Instance 3,1,7,4,844,862
tai15_15.txt - Instance 3,0,9,6,697,763
tai15_15.txt - Instance 3,7,5,8,868,930
tai15_15.txt - Instance 3,4,8,9,763,800
tai15_15.txt - Instance 3,14,9,5,894,952
tai15_15.txt - Instance 3,2,9,10,844,877
tai15_15.txt - Instance 3,9,8,6,795,891
tai15_15.txt - Instance 3,3,7,11,768,794
tai15_15.txt - Instance 3,13,7,1,969,1059
tai15_15.txt - Instance 3,10,6,4,862,913
tai15_15.txt - Instance 3,11,9,11,829,855
tai15_15.txt - Instance 3,8,9,13,868,908
tai15_15.txt - Instance 3,7,6,2,930,980
tai15_15.txt - Instance 3,12,8,4,913,1012
tai15_15.txt - Instance 3,5,8,6,891,937
tai15_15.txt - Instance 3,12,9,5,1012,1026
tai15_15.txt - Instance 3,4,9,10,877,934
tai15_15.txt - Instance 3,2,10,12,877,921
tai15_15.txt - Instance 3,6,9,9,800,849
tai15_15.txt - Instance 3,0,10,9,849,937
tai15_15.txt - Instance 3,12,10,0,1026,1083
tai15_15.txt - Instance 3,1,8,5,1026,1048
tai15_15.txt - Instance 3,2,11,13,921,992
tai15_15.txt - Instance 3,10,7,6,937,960
tai15_15.txt - Instance 3,0,11,4,1012,1094
tai15_15.txt - Instance 3,8,10,6,960,1054
tai15_15.txt - Instance 3,13,8,12,1059,1099
tai15_15.txt - Instance 3,3,8,0,1083,1124
tai15_15.txt - Instance 3,6,10,6,1054,1126
tai15_15.txt - Instance 3,13,9,4,1099,1176
tai15_15.txt - Instance 3,11,10,3,969,1048
tai15_15.txt - Instance 3,1,9,8,1048,1133
tai15_15.txt - Instance 3,2,12,7,992,1082
tai15_15.txt - Instance 3,9,9,14,891,963
tai15_15.txt - Instance 3,14,10,7,1082,1177
tai15_15.txt - Instance 3,4,10,13,992,1024
tai15_15.txt - Instance 3,3,9,5,1124,1179
tai15_15.txt - Instance 3,5,9,9,937,967
tai15_15.txt - Instance 3,7,7,14,980,1018
tai15_15.txt - Instance 3,14,11,6,1177,1264
tai15_15.txt - Instance 3,10,8,5,1179,1261
tai15_15.txt - Instance 3,11,11,4,1176,1185
tai15_15.txt - Instance 3,12,11,9,1083,1147
tai15_15.txt - Instance 3,8,11,1,1059,1081
tai15_15.txt - Instance 3,11,12,1,1185,1209
tai15_15.txt - Instance 3,9,10,8,1133,1151
tai15_15.txt - Instance 3,0,12,2,1094,1097
tai15_15.txt - Instance 3,7,8,11,1018,1067
tai15_15.txt - Instance 3,2,13,6,1264,1273
tai15_15.txt - Instance 3,7,9,3,1067,1092
tai15_15.txt - Instance 3,5,10,0,1124,1180
tai15_15.txt - Instance 3,8,12,7,1177,1238
tai15_15.txt - Instance 3,13,10,5,1261,1269
tai15_15.txt - Instance 3,4,11,7,1238,1249
tai15_15.txt - Instance 3,3,10,9,1179,1191
tai15_15.txt - Instance 3,7,10,5,1269,1287
tai15_15.txt - Instance 3,6,11,12,1126,1145
tai15_15.txt - Instance 3,11,13,13,1209,1233
tai15_15.txt - Instance 3,1,10,13,1233,1259
tai15_15.txt - Instance 3,10,9,9,1261,1296
tai15_15.txt - Instance 3,6,12,4,1185,1284
tai15_15.txt - Instance 3,1,11,14,1259,1289
tai15_15.txt - Instance 3,1,12,10,1289,1294
tai15_15.txt - Instance 3,7,11,6,1287,1342
tai15_15.txt - Instance 3,14,12,9,1296,1386
tai15_15.txt - Instance 3,5,11,13,1259,1321
tai15_15.txt - Instance 3,12,12,13,1321,1379
tai15_15.txt - Instance 3,10,10,8,1296,1392
tai15_15.txt - Instance 3,9,11,11,1151,1174
tai15_15.txt - Instance 3,2,14,11,1273,1294
tai15_15.txt - Instance 3,4,12,11,1294,1367
tai15_15.txt - Instance 3,6,13,13,1379,1417
tai15_15.txt - Instance 3,0,13,10,1294,1306
tai15_15.txt - Instance 3,4,13,0,1367,1456
tai15_15.txt - Instance 3,11,14,2,1233,1275
tai15_15.txt - Instance 3,3,11,3,1191,1201
tai15_15.txt - Instance 3,13,11,6,1342,1369
tai15_15.txt - Instance 3,8,13,2,1275,1334
tai15_15.txt - Instance 3,7,12,13,1417,1422
tai15_15.txt - Instance 3,5,12,8,1392,1424
tai15_15.txt - Instance 3,6,14,3,1417,1481
tai15_15.txt - Instance 3,14,13,12,1386,1454
tai15_15.txt - Instance 3,1,13,0,1456,1545
tai15_15.txt - Instance 3,9,12,2,1334,1430
tai15_15.txt - Instance 3,13,12,7,1369,1465
tai15_15.txt - Instance 3,3,12,8,1424,1516
tai15_15.txt - Instance 3,12,13,2,1430,1526
tai15_15.txt - Instance 3,0,14,5,1306,1394
tai15_15.txt - Instance 3,10,11,13,1422,1429
tai15_15.txt - Instance 3,8,14,4,1334,1350
tai15_15.txt - Instance 3,4,14,12,1456,1468
tai15_15.txt - Instance 3,14,14,14,1454,1529
tai15_15.txt - Instance 3,1,14,7,1545,1567
tai15_15.txt - Instance 3,5,13,3,1481,1533
tai15_15.txt - Instance 3,13,13,9,1465,1534
tai15_15.txt - Instance 3,3,13,1,1516,1519
tai15_15.txt - Instance 3,7,13,12,1468,1539
tai15_15.txt - Instance 3,12,14,7,1567,1584
tai15_15.txt - Instance 3,10,12,10,1429,1483
tai15_15.txt - Instance 3,9,13,7,1584,1658
tai15_15.txt - Instance 3,13,14,8,1534,1598
tai15_15.txt - Instance 3,5,14,7,1658,1730
tai15_15.txt - Instance 3,3,14,12,1539,1614
tai15_15.txt - Instance 3,10,13,0,1545,1637
tai15_15.txt - Instance 3,7,14,0,1637,1664
tai15_15.txt - Instance 3,9,14,4,1658,1681
tai15_15.txt - Instance 3,10,14,11,1637,1675
tai15_15.txt - Instance 4,7,0,7,0,12
tai15_15.txt - Instance 4,9,0,2,0,36
tai15_15.txt - Instance 4,12,0,6,0,9
tai15_15.txt - Instance 4,11,0,0,0,74
tai15_15.txt - Instance 4,12,1,0,74,96
tai15_15.txt - Instance 4,12,2,4,96,105
tai15_15.txt - Instance 4,10,0,11,0,62
tai15_15.txt - Instance 4,6,0,14,0,65
tai15_15.txt - Instance 4,9,1,12,36,70
tai15_15.txt - Instance 4,3,0,6,9,67
tai15_15.txt - Instance 4,11,1,4,105,166
tai15_15.txt - Instance 4,10,1,9,62,71
tai15_15.txt - Instance 4,12,3,10,105,113
tai15_15.txt - Instance 4,7,1,4,166,187
tai15_15.txt - Instance 4,4,0,1,0,45
tai15_15.txt - Instance 4,4,1,11,62,122
tai15_15.txt - Instance 4,0,0,3,0,72
tai15_15.txt - Instance 4,8,0,7,12,60
tai15_15.txt - Instance 4,14,0,11,122,166
tai15_15.txt - Instance 4,3,1,11,166,233
tai15_15.txt - Instance 4,0,1,7,72,123
tai15_15.txt - Instance 4,1,0,1,45,64
tai15_15.txt - Instance 4,7,2,13,187,247
tai15_15.txt - Instance 4,13,0,5,0,67
tai15_15.txt - Instance 4,7,3,5,247,289
tai15_15.txt - Instance 4,14,1,2,166,190
tai15_15.txt - Instance 4,6,1,7,123,214
tai15_15.txt - Instance 4,10,2,3,72,161
tai15_15.txt - Instance 4,2,0,7,214,308
tai15_15.txt - Instance 4,5,0,11,233,317
tai15_15.txt - Instance 4,1,1,11,317,396
tai15_15.txt - Instance 4,3,2,5,289,373
tai15_15.txt - Instance 4,9,2,10,113,178
tai15_15.txt - Instance 4,11,2,1,166,209
tai15_15.txt - Instance 4,12,4,2,190,244
tai15_15.txt - Instance 4,12,5,14,244,276
tai15_15.txt - Instance 4,4,2,6,122,130
tai15_15.txt - Instance 4,5,1,2,317,373
tai15_15.txt - Instance 4,5,2,12,373,419
tai15_15.txt - Instance 4,7,4,14,289,311
tai15_15.txt - Instance 4,9,3,3,178,242
tai15_15.txt - Instance 4,14,2,0,190,214
tai15_15.txt - Instance 4,3,3,13,373,407
tai15_15.txt - Instance 4,14,3,4,214,228
tai15_15.txt - Instance 4,14,4,14,311,345
tai15_15.txt - Instance 4,8,1,4,228,256
tai15_15.txt - Instance 4,6,2,11,396,413
tai15_15.txt - Instance 4,6,3,0,413,460
tai15_15.txt - Instance 4,2,1,3,308,315
tai15_15.txt - Instance 4,11,3,9,209,235
tai15_15.txt - Instance 4,10,3,7,308,345
tai15_15.txt - Instance 4,13,1,10,178,185
tai15_15.txt - Instance 4,0,2,6,130,172
tai15_15.txt - Instance 4,8,2,14,345,415
tai15_15.txt - Instance 4,10,4,6,345,373
tai15_15.txt - Instance 4,14,5,5,373,430
tai15_15.txt - Instance 4,4,3,5,430,459
tai15_15.txt - Instance 4,6,4,12,460,537
tai15_15.txt - Instance 4,1,2,0,460,539
tai15_15.txt - Instance 4,11,4,2,373,470
tai15_15.txt - Instance 4,12,6,9,276,368
tai15_15.txt - Instance 4,13,2,13,407,498
tai15_15.txt - Instance 4,5,3,1,419,512
tai15_15.txt - Instance 4,7,5,11,413,497
tai15_15.txt - Instance 4,9,4,6,373,403
tai15_15.txt - Instance 4,0,3,14,415,446
tai15_15.txt - Instance 4,11,5,11,497,559
tai15_15.txt - Instance 4,10,5,4,373,396
tai15_15.txt - Instance 4,3,4,3,407,426
tai15_15.txt - Instance 4,2,2,8,315,317
tai15_15.txt - Instance 4,11,6,13,559,599
tai15_15.txt - Instance 4,8,3,10,415,441
tai15_15.txt - Instance 4,13,3,2,498,550
tai15_15.txt - Instance 4,10,6,0,539,552
tai15_15.txt - Instance 4,4,4,8,459,491
tai15_15.txt - Instance 4,14,6,9,430,460
tai15_15.txt - Instance 4,7,6,2,550,610
tai15_15.txt - Instance 4,5,4,14,512,578
tai15_15.txt - Instance 4,7,7,12,610,662
tai15_15.txt - Instance 4,14,7,10,460,524
tai15_15.txt - Instance 4,1,3,5,539,586
tai15_15.txt - Instance 4,9,5,5,586,627
tai15_15.txt - Instance 4,14,8,6,524,528
tai15_15.txt - Instance 4,6,5,8,537,605
tai15_15.txt - Instance 4,3,5,2,610,629
tai15_15.txt - Instance 4,10,7,2,629,689
tai15_15.txt - Instance 4,11,7,10,599,659
tai15_15.txt - Instance 4,8,4,3,441,509
tai15_15.txt - Instance 4,0,4,9,460,521
tai15_15.txt - Instance 4,12,7,13,599,675
tai15_15.txt - Instance 4,2,3,11,559,654
tai15_15.txt - Instance 4,3,6,1,629,723
tai15_15.txt - Instance 4,13,4,7,550,637
tai15_15.txt - Instance 4,5,5,0,578,662
tai15_15.txt - Instance 4,11,8,7,659,721
tai15_15.txt - Instance 4,13,5,4,637,641
tai15_15.txt - Instance 4,8,5,0,662,666
tai15_15.txt - Instance 4,14,9,12,662,676
tai15_15.txt - Instance 4,4,5,7,721,763
tai15_15.txt - Instance 4,13,6,8,641,642
tai15_15.txt - Instance 4,6,6,9,605,667
tai15_15.txt - Instance 4,1,4,8,642,682
tai15_15.txt - Instance 4,7,8,6,662,687
tai15_15.txt - Instance 4,4,6,12,763,788
tai15_15.txt - Instance 4,14,10,8,682,751
tai15_15.txt - Instance 4,9,6,14,627,680
tai15_15.txt - Instance 4,0,5,8,751,797
tai15_15.txt - Instance 4,6,7,10,667,689
tai15_15.txt - Instance 4,1,5,13,682,749
tai15_15.txt - Instance 4,8,6,13,749,768
tai15_15.txt - Instance 4,4,7,9,788,792
tai15_15.txt - Instance 4,4,8,2,792,863
tai15_15.txt - Instance 4,5,6,6,687,727
tai15_15.txt - Instance 4,12,8,11,675,677
tai15_15.txt - Instance 4,10,8,5,689,735
tai15_15.txt - Instance 4,2,4,0,666,726
tai15_15.txt - Instance 4,3,7,4,723,764
tai15_15.txt - Instance 4,7,9,1,723,776
tai15_15.txt - Instance 4,4,9,14,863,942
tai15_15.txt - Instance 4,3,8,9,792,890
tai15_15.txt - Instance 4,0,6,5,797,885
tai15_15.txt - Instance 4,4,10,13,942,1035
tai15_15.txt - Instance 4,11,9,6,727,805
tai15_15.txt - Instance 4,14,11,1,776,871
tai15_15.txt - Instance 4,8,7,8,797,889
tai15_15.txt - Instance 4,3,9,12,890,986
tai15_15.txt - Instance 4,10,9,1,871,965
tai15_15.txt - Instance 4,2,5,4,764,846
tai15_15.txt - Instance 4,6,8,3,689,761
tai15_15.txt - Instance 4,8,8,1,965,989
tai15_15.txt - Instance 4,13,7,6,805,861
tai15_15.txt - Instance 4,1,6,3,761,804
tai15_15.txt - Instance 4,1,7,10,804,869
tai15_15.txt - Instance 4,14,12,7,871,893
tai15_15.txt - Instance 4,5,7,9,890,894
tai15_15.txt - Instance 4,14,13,3,893,953
tai15_15.txt - Instance 4,12,9,12,986,1049
tai15_15.txt - Instance 4,6,9,13,1035,1082
tai15_15.txt - Instance 4,9,7,9,894,968
tai15_15.txt - Instance 4,6,10,4,1082,1120
tai15_15.txt - Instance 4,0,7,4,1120,1153
tai15_15.txt - Instance 4,4,11,3,1035,1063
tai15_15.txt - Instance 4,6,11,1,1120,1127
tai15_15.txt - Instance 4,3,10,8,986,1011
tai15_15.txt - Instance 4,6,12,2,1127,1138
tai15_15.txt - Instance 4,7,10,0,776,829
tai15_15.txt - Instance 4,6,13,6,1138,1160
tai15_15.txt - Instance 4,11,10,8,1011,1053
tai15_15.txt - Instance 4,9,8,13,1082,1126
tai15_15.txt - Instance 4,14,14,13,1126,1187
tai15_15.txt - Instance 4,11,11,12,1053,1061
tai15_15.txt - Instance 4,8,9,2,1138,1192
tai15_15.txt - Instance 4,5,8,3,1063,1078
tai15_15.txt - Instance 4,2,6,9,968,1044
tai15_15.txt - Instance 4,1,8,9,1044,1128
tai15_15.txt - Instance 4,10,10,10,965,1050
tai15_15.txt - Instance 4,13,8,9,1128,1210
tai15_15.txt - Instance 4,6,14,5,1160,1223
tai15_15.txt - Instance 4,5,9,13,1187,1202
tai15_15.txt - Instance 4,1,9,2,1192,1253
tai15_15.txt - Instance 4,12,10,1,1127,1190
tai15_15.txt - Instance 4,1,10,12,1253,1283
tai15_15.txt - Instance 4,0,8,10,1153,1180
tai15_15.txt - Instance 4,3,11,0,1011,1051
tai15_15.txt - Instance 4,2,7,13,1202,1238
tai15_15.txt - Instance 4,4,12,0,1063,1093
tai15_15.txt - Instance 4,2,8,1,1238,1246
tai15_15.txt - Instance 4,3,12,14,1051,1125
tai15_15.txt - Instance 4,11,12,14,1125,1146
tai15_15.txt - Instance 4,7,11,10,1180,1236
tai15_15.txt - Instance 4,8,10,6,1192,1249
tai15_15.txt - Instance 4,10,11,8,1053,1125
tai15_15.txt - Instance 4,10,12,13,1238,1256
tai15_15.txt - Instance 4,11,13,3,1146,1157
tai15_15.txt - Instance 4,11,14,5,1223,1293
tai15_15.txt - Instance 4,13,9,0,1210,1257
tai15_15.txt - Instance 4,1,11,6,1283,1339
tai15_15.txt - Instance 4,4,13,4,1153,1170
tai15_15.txt - Instance 4,9,9,4,1170,1183
tai15_15.txt - Instance 4,5,10,7,1202,1256
tai15_15.txt - Instance 4,13,10,12,1283,1318
tai15_15.txt - Instance 4,5,11,10,1256,1295
tai15_15.txt - Instance 4,13,11,11,1318,1326
tai15_15.txt - Instance 4,12,11,8,1190,1288
tai15_15.txt - Instance 4,3,13,7,1256,1344
tai15_15.txt - Instance 4,5,12,4,1295,1372
tai15_15.txt - Instance 4,0,9,1,1246,1331
tai15_15.txt - Instance 4,2,9,10,1295,1380
tai15_15.txt - Instance 4,10,13,12,1318,1397
tai15_15.txt - Instance 4,13,12,1,1331,1423
tai15_15.txt - Instance 4,9,10,0,1257,1298
tai15_15.txt - Instance 4,7,12,9,1236,1265
tai15_15.txt - Instance 4,8,11,12,1397,1444
tai15_15.txt - Instance 4,9,11,11,1326,1332
tai15_15.txt - Instance 4,4,14,10,1380,1423
tai15_15.txt - Instance 4,13,13,14,1423,1462
tai15_15.txt - Instance 4,13,14,3,1462,1473
tai15_15.txt - Instance 4,1,12,4,1372,1391
tai15_15.txt - Instance 4,0,10,0,1331,1401
tai15_15.txt - Instance 4,2,10,6,1380,1387
tai15_15.txt - Instance 4,9,12,7,1344,1376
tai15_15.txt - Instance 4,3,14,10,1423,1497
tai15_15.txt - Instance 4,5,13,5,1372,1427
tai15_15.txt - Instance 4,12,12,5,1427,1469
tai15_15.txt - Instance 4,10,14,14,1462,1473
tai15_15.txt - Instance 4,1,13,7,1391,1482
tai15_15.txt - Instance 4,9,13,8,1376,1470
tai15_15.txt - Instance 4,8,12,11,1444,1528
tai15_15.txt - Instance 4,8,13,9,1528,1613
tai15_15.txt - Instance 4,7,13,3,1473,1556
tai15_15.txt - Instance 4,1,14,14,1482,1550
tai15_15.txt - Instance 4,0,11,12,1444,1500
tai15_15.txt - Instance 4,0,12,11,1528,1598
tai15_15.txt - Instance 4,0,13,2,1598,1648
tai15_15.txt - Instance 4,9,14,1,1470,1507
tai15_15.txt - Instance 4,2,11,5,1469,1513
tai15_15.txt - Instance 4,5,14,8,1470,1501
tai15_15.txt - Instance 4,7,14,8,1556,1588
tai15_15.txt - Instance 4,0,14,13,1648,1673
tai15_15.txt - Instance 4,12,13,3,1556,1568
tai15_15.txt - Instance 4,2,12,14,1550,1552
tai15_15.txt - Instance 4,8,14,5,1613,1708
tai15_15.txt - Instance 4,12,14,7,1568,1609
tai15_15.txt - Instance 4,2,13,12,1552,1624
tai15_15.txt - Instance 4,2,14,2,1648,1739
tai15_15.txt - Instance 5,0,0,12,0,40
tai15_15.txt - Instance 5,0,1,1,40,136
tai15_15.txt - Instance 5,6,0,10,0,21
tai15_15.txt - Instance 5,6,1,11,21,101
tai15_15.txt - Instance 5,1,0,5,0,2
tai15_15.txt - Instance 5,1,1,1,136,224
tai15_15.txt - Instance 5,4,0,6,0,68
tai15_15.txt - Instance 5,0,2,4,136,195
tai15_15.txt - Instance 5,7,0,3,0,29
tai15_15.txt - Instance 5,6,2,6,101,200
tai15_15.txt - Instance 5,13,0,12,40,69
tai15_15.txt - Instance 5,7,1,10,29,114
tai15_15.txt - Instance 5,1,2,14,224,323
tai15_15.txt - Instance 5,3,0,10,114,133
tai15_15.txt - Instance 5,2,0,6,200,287
tai15_15.txt - Instance 5,13,1,1,224,319
tai15_15.txt - Instance 5,0,3,9,195,290
tai15_15.txt - Instance 5,4,1,12,69,140
tai15_15.txt - Instance 5,3,1,7,133,148
tai15_15.txt - Instance 5,3,2,5,148,190
tai15_15.txt - Instance 5,11,0,6,287,368
tai15_15.txt - Instance 5,12,0,12,140,161
tai15_15.txt - Instance 5,5,0,4,195,209
tai15_15.txt - Instance 5,6,3,9,290,360
tai15_15.txt - Instance 5,9,0,12,161,162
tai15_15.txt - Instance 5,12,1,13,161,241
tai15_15.txt - Instance 5,9,1,7,162,235
tai15_15.txt - Instance 5,3,3,0,190,198
tai15_15.txt - Instance 5,5,1,7,235,236
tai15_15.txt - Instance 5,5,2,6,368,397
tai15_15.txt - Instance 5,7,2,5,190,279
tai15_15.txt - Instance 5,3,4,9,360,432
tai15_15.txt - Instance 5,14,0,7,236,330
tai15_15.txt - Instance 5,4,2,14,323,326
tai15_15.txt - Instance 5,2,1,3,287,333
tai15_15.txt - Instance 5,4,3,1,326,394
tai15_15.txt - Instance 5,1,3,10,323,375
tai15_15.txt - Instance 5,13,2,4,319,371
tai15_15.txt - Instance 5,5,3,0,397,469
tai15_15.txt - Instance 5,0,4,13,290,366
tai15_15.txt - Instance 5,10,0,4,371,393
tai15_15.txt - Instance 5,11,1,12,368,414
tai15_15.txt - Instance 5,10,1,3,393,442
tai15_15.txt - Instance 5,2,2,10,375,389
tai15_15.txt - Instance 5,6,4,0,469,549
tai15_15.txt - Instance 5,1,4,13,375,443
tai15_15.txt - Instance 5,2,3,7,389,476
tai15_15.txt - Instance 5,9,2,6,397,444
tai15_15.txt - Instance 5,12,2,8,241,271
tai15_15.txt - Instance 5,3,5,13,443,458
tai15_15.txt - Instance 5,4,4,7,476,567
tai15_15.txt - Instance 5,13,3,8,371,430
tai15_15.txt - Instance 5,7,3,6,444,454
tai15_15.txt - Instance 5,3,6,2,458,534
tai15_15.txt - Instance 5,11,2,7,567,588
tai15_15.txt - Instance 5,14,1,5,330,348
tai15_15.txt - Instance 5,7,4,8,454,484
tai15_15.txt - Instance 5,5,4,8,484,490
tai15_15.txt - Instance 5,10,2,8,490,523
tai15_15.txt - Instance 5,12,3,7,588,620
tai15_15.txt - Instance 5,0,5,0,549,624
tai15_15.txt - Instance 5,5,5,13,490,521
tai15_15.txt - Instance 5,11,3,5,588,611
tai15_15.txt - Instance 5,9,3,14,444,490
tai15_15.txt - Instance 5,14,2,0,624,678
tai15_15.txt - Instance 5,7,5,4,484,522
tai15_15.txt - Instance 5,8,0,1,394,431
tai15_15.txt - Instance 5,10,3,14,523,525
tai15_15.txt - Instance 5,11,4,2,611,697
tai15_15.txt - Instance 5,1,5,9,443,456
tai15_15.txt - Instance 5,12,4,1,620,642
tai15_15.txt - Instance 5,10,4,2,697,721
tai15_15.txt - Instance 5,5,6,12,521,619
tai15_15.txt - Instance 5,13,4,6,454,487
tai15_15.txt - Instance 5,6,5,2,721,792
tai15_15.txt - Instance 5,1,6,6,487,525
tai15_15.txt - Instance 5,2,4,13,521,551
tai15_15.txt - Instance 5,12,5,6,642,665
tai15_15.txt - Instance 5,9,4,3,490,500
tai15_15.txt - Instance 5,10,5,13,721,724
tai15_15.txt - Instance 5,10,6,5,724,797
tai15_15.txt - Instance 5,3,7,8,534,559
tai15_15.txt - Instance 5,7,6,0,678,716
tai15_15.txt - Instance 5,8,1,2,792,801
tai15_15.txt - Instance 5,4,5,5,797,834
tai15_15.txt - Instance 5,9,5,4,522,559
tai15_15.txt - Instance 5,13,5,10,487,499
tai15_15.txt - Instance 5,14,3,10,678,720
tai15_15.txt - Instance 5,8,2,6,801,850
tai15_15.txt - Instance 5,0,6,11,624,647
tai15_15.txt - Instance 5,12,6,0,716,801
tai15_15.txt - Instance 5,2,5,4,559,638
tai15_15.txt - Instance 5,13,6,7,620,693
tai15_15.txt - Instance 5,1,7,12,619,654
tai15_15.txt - Instance 5,3,8,1,642,720
tai15_15.txt - Instance 5,0,7,8,647,712
tai15_15.txt - Instance 5,4,6,11,834,907
tai15_15.txt - Instance 5,7,7,14,716,764
tai15_15.txt - Instance 5,9,6,0,801,861
tai15_15.txt - Instance 5,6,6,1,792,839
tai15_15.txt - Instance 5,14,4,2,801,871
tai15_15.txt - Instance 5,11,5,4,697,716
tai15_15.txt - Instance 5,1,8,8,712,769
tai15_15.txt - Instance 5,8,3,7,850,873
tai15_15.txt - Instance 5,5,7,14,764,814
tai15_15.txt - Instance 5,10,7,6,850,918
tai15_15.txt - Instance 5,11,6,13,724,788
tai15_15.txt - Instance 5,8,4,10,873,874
tai15_15.txt - Instance 5,8,5,12,874,952
tai15_15.txt - Instance 5,7,8,2,871,887
tai15_15.txt - Instance 5,13,7,3,693,789
tai15_15.txt - Instance 5,6,7,8,839,935
tai15_15.txt - Instance 5,2,6,5,834,896
tai15_15.txt - Instance 5,12,7,5,896,988
tai15_15.txt - Instance 5,9,7,13,861,945
tai15_15.txt - Instance 5,0,8,3,789,854
tai15_15.txt - Instance 5,3,9,14,814,898
tai15_15.txt - Instance 5,7,9,7,887,952
tai15_15.txt - Instance 5,1,9,2,887,924
tai15_15.txt - Instance 5,4,7,0,907,928
tai15_15.txt - Instance 5,14,5,3,871,900
tai15_15.txt - Instance 5,5,8,3,900,983
tai15_15.txt - Instance 5,4,8,2,928,1013
tai15_15.txt - Instance 5,11,7,11,907,959
tai15_15.txt - Instance 5,10,8,10,918,939
tai15_15.txt - Instance 5,14,6,9,900,943
tai15_15.txt - Instance 5,1,10,7,952,1045
tai15_15.txt - Instance 5,2,7,9,943,980
tai15_15.txt - Instance 5,10,9,12,952,1013
tai15_15.txt - Instance 5,8,6,14,952,991
tai15_15.txt - Instance 5,0,9,5,988,1004
tai15_15.txt - Instance 5,7,10,9,980,1070
tai15_15.txt - Instance 5,0,10,6,1004,1075
tai15_15.txt - Instance 5,9,8,10,945,971
tai15_15.txt - Instance 5,13,8,0,928,1003
tai15_15.txt - Instance 5,3,10,11,959,1021
tai15_15.txt - Instance 5,11,8,8,959,981
tai15_15.txt - Instance 5,6,8,12,1013,1069
tai15_15.txt - Instance 5,14,7,6,1075,1125
tai15_15.txt - Instance 5,12,8,9,1070,1084
tai15_15.txt - Instance 5,2,8,8,981,1035
tai15_15.txt - Instance 5,8,7,8,1035,1050
tai15_15.txt - Instance 5,5,9,2,1013,1015
tai15_15.txt - Instance 5,5,10,5,1015,1101
tai15_15.txt - Instance 5,12,9,10,1084,1097
tai15_15.txt - Instance 5,11,9,0,1003,1053
tai15_15.txt - Instance 5,9,9,8,1050,1061
tai15_15.txt - Instance 5,8,8,0,1053,1062
tai15_15.txt - Instance 5,4,9,3,1013,1092
tai15_15.txt - Instance 5,12,10,4,1097,1165
tai15_15.txt - Instance 5,10,10,7,1045,1114
tai15_15.txt - Instance 5,9,10,11,1061,1098
tai15_15.txt - Instance 5,8,9,3,1092,1133
tai15_15.txt - Instance 5,14,8,11,1125,1200
tai15_15.txt - Instance 5,1,11,0,1062,1100
tai15_15.txt - Instance 5,6,9,7,1114,1192
tai15_15.txt - Instance 5,3,11,3,1133,1203
tai15_15.txt - Instance 5,2,9,2,1035,1036
tai15_15.txt - Instance 5,2,10,0,1100,1197
tai15_15.txt - Instance 5,0,11,14,1075,1127
tai15_15.txt - Instance 5,9,11,9,1098,1177
tai15_15.txt - Instance 5,7,11,11,1200,1273
tai15_15.txt - Instance 5,11,10,10,1097,1108
tai15_15.txt - Instance 5,13,9,5,1101,1113
tai15_15.txt - Instance 5,8,10,13,1133,1168
tai15_15.txt - Instance 5,11,11,3,1203,1276
tai15_15.txt - Instance 5,13,10,13,1168,1251
tai15_15.txt - Instance 5,1,12,3,1276,1344
tai15_15.txt - Instance 5,12,11,2,1165,1225
tai15_15.txt - Instance 5,10,11,11,1273,1367
tai15_15.txt - Instance 5,5,11,9,1177,1210
tai15_15.txt - Instance 5,4,10,8,1092,1143
tai15_15.txt - Instance 5,8,11,5,1168,1251
tai15_15.txt - Instance 5,0,12,10,1127,1211
tai15_15.txt - Instance 5,14,9,8,1200,1270
tai15_15.txt - Instance 5,3,12,12,1203,1284
tai15_15.txt - Instance 5,5,12,10,1211,1244
tai15_15.txt - Instance 5,6,10,5,1251,1304
tai15_15.txt - Instance 5,7,12,12,1284,1372
tai15_15.txt - Instance 5,9,12,5,1304,1379
tai15_15.txt - Instance 5,11,12,1,1276,1353
tai15_15.txt - Instance 5,12,12,14,1225,1270
tai15_15.txt - Instance 5,4,11,13,1251,1301
tai15_15.txt - Instance 5,1,13,4,1344,1438
